item_id,label,is_leaf_label,latent_idx,rank_within_label,inclusion_frequency,abs_cohens_d,evidence_class,behavior_component_id,behavior_component,representation_component_id,representation_component,grouping_status,short_name,primary_explanation,candidate_behavioral_explanation,representative_evidence,alternative_explanations,possible_confounds,limitations,card_confidence,model_reported_support_fraction,coding_provenance,grouping_provenance
QU_16969,QU,False,16969,20,0.98,0.783192,linguistic_structure,,,do_you_question_form,do you 助动词问句,assigned_nonbehavior_component,do_you_questions,"The majority of sentences are questions beginning with 'do you', often used in clinical or counseling contexts to ask about behaviors, beliefs, or experiences.","The sentences function as interview or assessment questions, likely from a healthcare or therapy setting, probing habits, opinions, and personal history.",s030: do you drink alcohol || s034: do you have any questions,"The sentences could be part of a structured interview or questionnaire about health behaviors, with 'do you' as a standard prompt. | The pattern might reflect a transcription artifact where only questions starting with 'do you' were selected, but the variety of topics suggests genuine diversity.","Some sentences contain transcription errors or disfluencies (e.g., 'veterinarians in' in s006) that obscure the pattern. | A few sentences (e.g., s038) are not questions but still start with 'do you', indicating a conditional or imperative use.",The analysis is based solely on the provided sentences without context of the full conversation. | The pattern is robust but the behavioral function is inferred from content; the exact setting is unknown.,5,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QU_8658,QU,False,8658,21,1.0,0.7823935,linguistic_structure,,,wh_question_form,WH 问句形式,assigned_nonbehavior_component,how_questions,"The sentences are predominantly questions beginning with 'how' (often preceded by discourse markers like 'so', 'okay', 'um'), used to inquire about frequency, quantity, feelings, or processes in health or lifestyle contexts.","The sentences function as probing questions in a clinical or counseling interview, eliciting self-report on behaviors (drinking, smoking, exercise) and subjective states (confidence, motivation, feelings).",s001: so just drinking water so why don't we you said you've done it in the past right how do you feel about drinking five bottles || s010: okay and how often do you think you would say you're drinking,"The sentences are all questions, but the pattern is simply interrogative form without a specific discourse function. | The sentences are part of a structured interview script with fixed question templates (e.g., 'how often', 'how many', 'how do you feel').","The dataset may be from a single interview or counseling session, leading to topic homogeneity. | Transcription artifacts like repeated discourse markers ('so', 'okay') may inflate the pattern.","The pattern is primarily structural; behavioral function is inferred but not directly observable. | Some sentences (e.g., s022, s039, s043) are simple greetings, which fit the 'how' question pattern but differ in context.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QU_18730,QU,False,18730,22,0.95,0.7577622,behavioral_function,open_exploration,开放式经历与观点探索,open_exploration,开放式经历与观点探索,assigned_behavior_component,exploratory_questioning_about_patient_experience,"The majority of sentences are questions or prompts from a healthcare provider exploring a patient's symptoms, behaviors, or thoughts, often using 'what' clauses (e.g., 'what's going on', 'what you think'). The pattern reflects a collaborative diagnostic or therapeutic inquiry.","The primary behavioral function is exploratory questioning: the speaker (likely a clinician) asks open-ended questions to gather information, understand the patient's perspective, and guide discussion toward problem-solving or self-reflection.",s003: great well here's a risk assessment form it's just a few questions that might help us figure out what the problem might be || s013: I want to talk to you about some of your symptoms try to figure out what's going on with you,"The pattern could be interpreted as a linguistic structure: frequent use of 'what' clauses in interrogative or embedded forms, reflecting a template for asking about patient experiences. | Alternatively, the pattern might reflect a topic of healthcare consultations, specifically discussions about symptoms, behaviors, and treatment plans.","All sentences appear to come from a single domain (healthcare), which may inflate the apparent coherence of the pattern. | The dataset may have been pre-selected for sentences containing 'what', introducing a surface artifact bias.","The analysis is based solely on text without speaker or context metadata, limiting certainty about behavioral function. | Some sentences (e.g., s009, s014) are statements rather than questions, but still fit the broader exploratory theme.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QU_3459,QU,False,3459,23,0.95,0.75664514,linguistic_structure,,,question_disfluency,问句重复与不流利,assigned_nonbehavior_component,Wh-questions with repetition and hesitation,"The majority of sentences are wh-questions, primarily starting with 'what', often containing repetitions (e.g., 'what what', 'what are what are') and hesitation markers (e.g., 'if, if', 'and, and, and'). These features suggest spontaneous speech or conversational discourse.","The sentences function as requests for information or clarification, typical of interview or counseling contexts where the speaker prompts the interlocutor to elaborate.","s001: What what do you think || s005: What, what thoughts do you have about how you might go about balancing that and, and, and thinking about, thinking about that?","The sentences are all questions, but the pattern is simply 'wh-questions' without emphasis on repetition. | The sentences are from a transcript of a medical or counseling interview, where the interviewer asks open-ended questions. | The pattern is a surface artifact of speech disfluencies transcribed verbatim.","The dataset may be a mix of different speakers or contexts, causing variation in question types. | Some sentences are incomplete or fragmented, making pattern detection harder. | The presence of 'what' in many sentences may be coincidental due to the topic.","The analysis is based solely on surface form and does not account for deeper pragmatic functions. | Outliers like s029 and s030 show that not all sentences are direct questions, limiting coverage.",4,0.92,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QU_21859,QU,False,21859,24,0.97,0.7493234,behavioral_function,focused_assessment,聚焦式事实与行为评估,focused_assessment,聚焦式事实与行为评估,assigned_behavior_component,wh-questions about personal history and habits,"The majority of sentences are wh-questions (how, what, when, why, do) asking about personal history, habits, or experiences, often in a clinical or counseling context.","The sentences function as diagnostic or exploratory questions, likely from a healthcare or therapy setting, aimed at gathering information about a patient's behavior, history, or feelings.",s002: do you drink alcohol || s005: when did you start,"The sentences are from a clinical interview about substance use and mental health, with questions about alcohol, drugs, and feelings. | The sentences are a mix of scripted and spontaneous questions from a medical or therapy session, with some transcription errors or interruptions.","Transcription artifacts (e.g., incomplete sentences, repetitions) may obscure the pattern. | The presence of patient responses embedded in some questions (e.g., s009, s012) suggests mixed speaker turns.","Some sentences are ungrammatical or fragmented, making pattern identification difficult. | The set includes a few sentences that are not questions (e.g., s020 fragment) or are complex narratives.",4,0.84,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QU_21203,QU,False,21203,25,0.86,0.7298662,behavioral_function,change_evocation,改变动机与障碍唤起,change_evocation,改变动机与障碍唤起,assigned_behavior_component,therapeutic_questioning_pattern,"The sentences predominantly consist of open-ended questions used in a therapeutic or counseling context to explore client behaviors, feelings, and plans, often starting with 'how', 'what', or 'so'.","The primary behavioral function is to elicit reflection, explore ambivalence, and guide behavior change, typical of motivational interviewing or cognitive-behavioral therapy.",s001: you also mentioned that smoking is a way to manage your weight and concern that if you are we're going to quit smoking what that would do in terms of gaining weight and that smoking after meals is pleasurable that it's something that would be really hard to give up || s016: right and then with the respect one of the things you mentioned is really wanting to respect yourself and not sort of cross boundaries not sort of cross lines how do you think that the drinking fits in with that,"The sentences may reflect a general pattern of exploratory questioning in any conversational context, not specifically therapeutic. | The pattern could be an artifact of transcription from a structured interview protocol with fixed question templates.","The dataset may be drawn from a specific therapeutic session, biasing the pattern toward counseling questions. | Transcription errors or incomplete utterances (e.g., s042) may obscure the pattern.","A few sentences are not questions (s005, s012, s025, s042), indicating the pattern is not universal. | The behavioral function interpretation relies on pragmatic inference; without context, the exact function is uncertain.",4,0.92,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QU_32508,QU,False,32508,26,0.82,0.7292339,behavioral_function,open_exploration,开放式经历与观点探索,open_exploration,开放式经历与观点探索,assigned_behavior_component,therapeutic_questioning,"The sentences are predominantly open-ended questions used in a therapeutic or counseling context to elicit personal information, reflections, or behavioral patterns from a client.","The primary behavioral function is to gather information and encourage self-disclosure, typical of clinical interviews or motivational interviewing.",s001: good what would you say is your biggest challenge for keeping it well controlled || s005: and what do you like to do for fun?,The sentences could be from a structured interview protocol for substance use or mental health assessment. | They might represent a coaching or motivational interviewing session focused on behavior change.,"Some sentences (s012, s018) are less typical of therapeutic discourse, possibly from different contexts. | The set includes both formal and informal language, suggesting multiple speakers or settings.",The analysis is based solely on text without prosodic or contextual cues. | The sample may include sentences from different stages of an interview.,4,0.96,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QUO_9959,QUO,True,9959,1,1.0,1.7623034,behavioral_function,open_exploration,开放式经历与观点探索,open_exploration,开放式经历与观点探索,assigned_behavior_component,open-ended questions about personal experiences,"The majority of sentences are open-ended questions that ask about personal experiences, habits, preferences, or reasons, often starting with 'what', 'how', 'why', or 'so'. They are typical of a conversational or clinical interview setting.","The sentences function as probes to elicit information from a respondent, likely in a therapeutic or counseling context, aimed at exploring behaviors, feelings, and decision-making.",s001: What kind of dog do you have? || s010: okay well let's just start a little bit by talking about your cravings the cravings themselves when you wake up in the morning you start your day when does a typical cravings start for you,"The sentences are all questions, but some are closed-ended (e.g., 'how many') while most are open-ended. | The sentences are from a medical or therapeutic intake interview, focusing on health behaviors like smoking, drinking, and exercise. | The sentences exhibit a pattern of using discourse markers like 'so', 'okay', 'well' to initiate questions.","The set includes a few non-question sentences (s008, s038, s043) that may be transcription errors or different contexts. | Some questions are very similar (e.g., s004 and s005) which might inflate the pattern's apparent consistency. | The presence of first-person question (s038) and fragmented sentence (s043) suggests possible annotation noise.","The analysis is based solely on text without prosodic or contextual cues. | The set may be drawn from multiple speakers or sessions, introducing variability.",4,0.94,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QUO_664,QUO,True,664,2,1.0,1.6974965,behavioral_function,,,,,behavior_unassigned,motivational_interviewing_scale_questions,"The sentences predominantly consist of questions that ask about importance, confidence, readiness, or motivation using a numerical scale (e.g., 1-10 or 0-10), typical of motivational interviewing techniques.","The sentences function as structured probes to elicit self-assessed motivation, confidence, or readiness for behavior change, often used in counseling or health coaching contexts.",s004: so on a scale of zero to 100 how important do you think it is for you to make this change || s009: and how confident would you say you are right in this moment that you'd be able to make this change and we'll do the same zero to ten scale,"The sentences are a collection of open-ended and scaled questions about behavior change, but the scaled questions are not the majority. | The sentences represent a mix of assessment and counseling questions, with no single dominant pattern.","The dataset may include multiple interviewers or contexts, leading to variation in question types. | Some sentences are incomplete or contain transcription errors, making pattern detection harder.","A significant number of sentences (21 out of 50) do not include a numerical scale, weakening the primary pattern. | The behavioral function is inferred from content but not validated by external context.",3,0.58,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QUO_13430,QUO,True,13430,3,1.0,1.6755173,behavioral_function,focused_assessment,聚焦式数量与病史询问,focused_assessment,聚焦式数量与病史询问,assigned_behavior_component,clinical_questions,"The sentences are predominantly questions asked by a healthcare professional (likely a therapist or doctor) during a clinical or counseling session, covering topics such as substance use, mental health, lifestyle, and treatment motivation.","The primary behavioral function is information gathering and therapeutic probing, as the questions aim to assess patient history, motivation, and readiness for change.",s001: Did you come here for a prescription for anti-depressants? || s003: OK we've talked about the alcohol do you use any other drugs besides our whole you know like cannabis cocaine and veterinarians in,"The sentences could be from a structured interview or questionnaire, given the variety of topics and question formats. | They might represent a mix of different clinical contexts (e.g., addiction counseling, general practice, mental health) rather than a single session.","The sentences are decontextualized, so the exact setting (e.g., therapy, medical intake, research interview) is uncertain. | Some sentences (e.g., s020 'did I get that right') could be from a different interaction type, but still fit the clinical pattern.","The analysis assumes a clinical setting, but without metadata, other contexts (e.g., coaching, social work) are possible. | The pattern is broad; more specific sub-patterns (e.g., motivational interviewing vs. diagnostic interview) cannot be distinguished.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QUO_23183,QUO,True,23183,4,1.0,1.3388325,linguistic_structure,,,what_question_template,what 问句模板,assigned_nonbehavior_component,what-initial questions,"The majority of sentences are questions beginning with 'what', often with repetition or hesitation, and are used to elicit information, opinions, or reflections from an interlocutor.","The sentences function as open-ended probes or requests for information, typical of counseling, interviewing, or coaching contexts.","s001: What, what are your thoughts right now about some of the options out there for you to do, if, if anything? || s005: What are, what are you thinking about?","The sentences may reflect a therapeutic or motivational interviewing style, with open-ended questions to explore client perspectives. | The pattern could be a transcription artifact where many 'what' questions are from a single speaker in a dialogue, but the context is not provided.","The dataset may be drawn from a specific domain (e.g., counseling, health coaching) that naturally uses many 'what' questions. | Transcription errors or disfluencies (repetitions, false starts) may obscure the underlying pattern.","The analysis is based solely on surface form; without context, behavioral function is inferred but not confirmed. | A few sentences are statements or garbled, indicating the pattern is not universal.",4,0.92,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QUO_26485,QUO,True,26485,5,1.0,1.3121221,behavioral_function,open_exploration,开放式经历与观点探索,open_exploration,开放式经历与观点探索,assigned_behavior_component,how_questions,"The majority of sentences are questions beginning with 'how', 'what', or 'can', often used to elicit information, opinions, or feelings from the addressee.","The sentences function as requests for information or reflection, typical of counseling or coaching contexts.",s005: how do you feel about that || s013: how do you think you might use it?,"The sentences are all questions, but some are self-directed (e.g., s001, s029) while most are other-directed. | The sentences are from a therapeutic or motivational interviewing setting, focusing on behavior change (e.g., alcohol, exercise).","The dataset may be from a specific domain (e.g., addiction counseling) which influences the question types. | Some sentences are incomplete or contain disfluencies (e.g., s003, s028) which may be transcription artifacts.","Two sentences (s023, s029) do not fit the primary pattern of second-person questions. | The behavioral function is inferred from the question form but not explicitly confirmed.",4,0.96,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QUO_24744,QUO,True,24744,6,1.0,1.2973925,behavioral_function,open_exploration,开放式经历与观点探索,open_exploration,开放式经历与观点探索,assigned_behavior_component,wh-questions,"The majority of sentences are wh-questions (what, how, why, etc.) used to elicit information, thoughts, or feelings from an interlocutor, often in a therapeutic or counseling context.","The sentences function as probing questions to explore the interlocutor's experiences, beliefs, or behaviors, typical of motivational interviewing or clinical assessment.",s001: um what do you think that there's more of more positive or negative || s009: what were you feeling right then,"The sentences are all from a single conversation or interview, possibly a medical or counseling session, where the interviewer asks questions to guide the discussion. | The pattern may reflect a linguistic template of 'what' questions used to explore specific topics like feelings, thoughts, and behaviors.","Some sentences are not questions but statements or incomplete utterances, which may be due to transcription errors or overlapping speech. | The context of the conversation is unknown; the questions may serve different functions depending on the preceding discourse.","The analysis is based solely on text without prosodic or contextual information. | Some sentences are ambiguous or incomplete, making classification difficult.",4,0.84,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QUO_11660,QUO,True,11660,7,1.0,1.2639519,linguistic_structure,,,wh_question_disfluency,WH 问句与不流利结构,assigned_nonbehavior_component,wh_questions_with_would,"The majority of sentences are wh-questions (what, how, where, when, why) that use the modal 'would' to ask about preferences, hypothetical actions, or opinions. This pattern is consistent across diverse topics and contexts.","The sentences function as probing questions, likely from a counselor or interviewer, aimed at eliciting the respondent's thoughts, feelings, or plans regarding behavior change or personal goals.",s002: What would you say? || s017: what would you like to talk about,"The sentences are all questions, but some use 'would' while others use other modals or tenses, suggesting a broader pattern of interrogative forms. | The sentences may reflect a therapeutic or coaching discourse where the speaker asks open-ended questions to explore the client's perspective.","The dataset may be drawn from a specific domain (e.g., counseling, health coaching) that naturally uses many 'would' questions. | Transcription artifacts or incomplete sentences may obscure the pattern.","Outliers include statements, non-'would' questions, and fragments that do not fit the primary pattern. | The pattern is structural and does not capture the full functional diversity of the sentences.",4,0.84,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QUO_18310,QUO,True,18310,8,1.0,1.2511157,behavioral_function,change_evocation,改变动机与差距探索,change_evocation,改变动机与差距探索,assigned_behavior_component,open-ended questions about change and barriers,"The majority of sentences are open-ended questions, often starting with 'what' or 'which', that ask about experiences, barriers, plans, or hypothetical scenarios related to behavior change, particularly in health or substance use contexts.","The sentences function as therapeutic or motivational interviewing probes, designed to elicit client reflection, explore ambivalence, and identify barriers to change.",s001: in what ways might your life be better if you succeed in making the changes you mentioned || s008: what was it that you know made you start back smoking again,"The sentences are all from a single therapeutic or coaching session transcript, with the therapist asking questions and occasionally making reflective statements. | The sentences are predominantly interrogative in form, with a subset being declarative statements that serve as reflections or summaries.","The dataset may be drawn from a specific domain (e.g., addiction counseling) that biases the topic and function. | Transcription artifacts (e.g., repeated words, incomplete sentences) may obscure the intended pattern.","A few sentences are declarative statements rather than questions, but they still serve a therapeutic function. | The pattern is robust across the majority of sentences.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QUO_24761,QUO,True,24761,9,1.0,1.2193291,behavioral_function,open_exploration,开放式经历与观点探索,open_exploration,开放式经历与观点探索,assigned_behavior_component,open-ended_question_pattern,"The sentences are predominantly open-ended questions that ask for the listener's thoughts, actions, or experiences, often using 'what' or 'tell me about' constructions.","The sentences function as probes to elicit elaboration, reflection, or information from the listener, typical of therapeutic or coaching discourse.",s001: any other thoughts of what you might do to help you overcome this || s004: mm-hmm and have you had any thoughts yourself about what you think might be causing it,"The sentences are all questions, but some are more specific (e.g., about diet) while others are general (e.g., 'what do you think'), so the pattern may be simply 'question-asking' without a consistent behavioral function. | The sentences may reflect a specific therapeutic technique (e.g., motivational interviewing) where open-ended questions are used to explore ambivalence or elicit change talk.","The sentences are extracted from a corpus of counseling or therapy sessions, so the pattern may be an artifact of that context rather than a general linguistic feature. | Some sentences include discourse markers like 'okay', 'so', 'well' that may be transcription artifacts or conversational fillers.",The analysis is based solely on the text without prosodic or contextual information. | The sample IDs are sequential and may not represent independent utterances.,4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QUO_27061,QUO,True,27061,10,1.0,1.1748339,behavioral_function,change_evocation,改变动机与差距探索,change_evocation,改变动机与差距探索,assigned_behavior_component,therapeutic_questioning,"The sentences are predominantly open-ended questions used in a therapeutic or counseling context to elicit information, explore ambivalence, or encourage reflection about health behaviors (e.g., smoking, drinking, exercise).","The primary behavioral function is eliciting client self-exploration and information gathering, typical of motivational interviewing or clinical assessment.",s001: do you know of any thing that will help you quit smoking? || s002: so what would be some of the positives some of the good things about quitting based on what you told me here today,The sentences could be seen as a collection of generic interview questions without a specific therapeutic framework. | They might represent a mix of assessment and intervention techniques from different clinical approaches.,"The sample may be drawn from a single transcript of a motivational interviewing session, which would explain the uniformity. | Some sentences (e.g., s005, s018) are less directive but still fit the overall questioning pattern.","The analysis is based solely on text without context of speaker or prior utterances. | Some sentences (e.g., s015) contain transcription artifacts that may obscure meaning.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QUO_10916,QUO,True,10916,11,1.0,1.1628616,behavioral_function,,,,,behavior_unassigned,health-related open-ended questions,"The majority of sentences are open-ended questions about health behaviors, habits, or personal experiences, often using discourse markers like 'okay', 'so', and 'how' or 'what' to elicit information.","The sentences function as probing questions in a clinical or counseling context, aimed at assessing patient motivation, confidence, or behavior change readiness.",s001: okay so what other things can you tell me about that might affect your blood pressure || s014: okay so how confident are you that you can make these changes on a scale of one to ten one being not confident at all and ten being the most confident you've ever felt,"The sentences are all questions, but some are not health-related (e.g., s004, s025), suggesting a broader interview context. | The pattern may be an artifact of a specific data collection protocol (e.g., motivational interviewing) rather than a stable linguistic feature.","The dataset may include multiple interviewers or contexts, leading to variation in question style. | Some sentences are incomplete or truncated, making interpretation ambiguous.","A few sentences deviate from the health-question pattern, indicating the pattern is not universal. | The behavioral function is inferred from content and discourse markers, but actual context is unknown.",4,0.92,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QUO_18730,QUO,True,18730,12,1.0,1.1618813,behavioral_function,open_exploration,开放式经历与观点探索,open_exploration,开放式经历与观点探索,assigned_behavior_component,exploratory_questioning_about_patient_experience,"The majority of sentences are questions or prompts from a healthcare provider exploring a patient's symptoms, behaviors, or thoughts, often using 'what' clauses (e.g., 'what's going on', 'what you think'). The pattern reflects a collaborative diagnostic or therapeutic inquiry.","The primary behavioral function is exploratory questioning: the speaker (likely a clinician) asks open-ended questions to gather information, understand the patient's perspective, and guide discussion toward problem-solving or self-reflection.",s003: great well here's a risk assessment form it's just a few questions that might help us figure out what the problem might be || s013: I want to talk to you about some of your symptoms try to figure out what's going on with you,"The pattern could be interpreted as a linguistic structure: frequent use of 'what' clauses in interrogative or embedded forms, reflecting a template for asking about patient experiences. | Alternatively, the pattern might reflect a topic of healthcare consultations, specifically discussions about symptoms, behaviors, and treatment plans.","All sentences appear to come from a single domain (healthcare), which may inflate the apparent coherence of the pattern. | The dataset may have been pre-selected for sentences containing 'what', introducing a surface artifact bias.","The analysis is based solely on text without speaker or context metadata, limiting certainty about behavioral function. | Some sentences (e.g., s009, s014) are statements rather than questions, but still fit the broader exploratory theme.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QUO_21125,QUO,True,21125,13,1.0,1.1329104,behavioral_function,open_exploration,开放式经历与观点探索,open_exploration,开放式经历与观点探索,assigned_behavior_component,interviewer_questions_about_behavior_change,"The sentences are predominantly interviewer questions probing personal experiences, behaviors, and motivations related to health, lifestyle, and behavior change, often using open-ended prompts like 'can you tell me a little bit about' or 'what about'.","The sentences function as interview questions designed to elicit detailed narratives from respondents about their behaviors, decisions, and attitudes, particularly around health-related topics such as drinking, smoking, exercise, and diabetes management.",s001: okay so you said that you were a big runner what role did running play in your life || s005: can you tell me a little bit more about what you do?,"The sentences could be seen as a collection of therapeutic or counseling prompts aimed at exploring client issues. | Alternatively, they might represent a structured interview guide for a health behavior study.","The sentences are drawn from multiple interviews, so some variation in style and topic is expected. | The presence of repeated phrases like 'can you tell me a little bit about' may reflect a transcription artifact or interviewer training.","The analysis does not account for the respondent's answers, which could provide additional context. | Some sentences (e.g., s039) include informational statements rather than pure questions, but still serve an interview function.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QUO_3459,QUO,True,3459,14,1.0,1.1059489,linguistic_structure,,,wh_question_disfluency,WH 问句与不流利结构,assigned_nonbehavior_component,Wh-questions with repetition and hesitation,"The majority of sentences are wh-questions, primarily starting with 'what', often containing repetitions (e.g., 'what what', 'what are what are') and hesitation markers (e.g., 'if, if', 'and, and, and'). These features suggest spontaneous speech or conversational discourse.","The sentences function as requests for information or clarification, typical of interview or counseling contexts where the speaker prompts the interlocutor to elaborate.","s001: What what do you think || s005: What, what thoughts do you have about how you might go about balancing that and, and, and thinking about, thinking about that?","The sentences are all questions, but the pattern is simply 'wh-questions' without emphasis on repetition. | The sentences are from a transcript of a medical or counseling interview, where the interviewer asks open-ended questions. | The pattern is a surface artifact of speech disfluencies transcribed verbatim.","The dataset may be a mix of different speakers or contexts, causing variation in question types. | Some sentences are incomplete or fragmented, making pattern detection harder. | The presence of 'what' in many sentences may be coincidental due to the topic.","The analysis is based solely on surface form and does not account for deeper pragmatic functions. | Outliers like s029 and s030 show that not all sentences are direct questions, limiting coverage.",4,0.92,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QUO_21203,QUO,True,21203,15,1.0,1.1047295,behavioral_function,change_evocation,改变动机与差距探索,change_evocation,改变动机与差距探索,assigned_behavior_component,therapeutic_questioning_pattern,"The sentences predominantly consist of open-ended questions used in a therapeutic or counseling context to explore client behaviors, feelings, and plans, often starting with 'how', 'what', or 'so'.","The primary behavioral function is to elicit reflection, explore ambivalence, and guide behavior change, typical of motivational interviewing or cognitive-behavioral therapy.",s001: you also mentioned that smoking is a way to manage your weight and concern that if you are we're going to quit smoking what that would do in terms of gaining weight and that smoking after meals is pleasurable that it's something that would be really hard to give up || s016: right and then with the respect one of the things you mentioned is really wanting to respect yourself and not sort of cross boundaries not sort of cross lines how do you think that the drinking fits in with that,"The sentences may reflect a general pattern of exploratory questioning in any conversational context, not specifically therapeutic. | The pattern could be an artifact of transcription from a structured interview protocol with fixed question templates.","The dataset may be drawn from a specific therapeutic session, biasing the pattern toward counseling questions. | Transcription errors or incomplete utterances (e.g., s042) may obscure the pattern.","A few sentences are not questions (s005, s012, s025, s042), indicating the pattern is not universal. | The behavioral function interpretation relies on pragmatic inference; without context, the exact function is uncertain.",4,0.92,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QUO_19840,QUO,True,19840,16,1.0,1.0725625,behavioral_function,open_exploration,开放式经历与观点探索,open_exploration,开放式经历与观点探索,assigned_behavior_component,open-ended_questions_about_experience,"The majority of sentences are open-ended questions asking the interlocutor to describe their experiences, preferences, or reasons, often using 'what' or 'tell me' constructions.","The sentences function as therapeutic or counseling prompts to elicit information, explore motivations, or encourage reflection.","s001: so interms of making a change what are some of the things that you'd be willing to do in order to make that happen || s005: I haven't look in your file, what brings you in today?","The sentences are all from a medical or therapeutic intake interview, focusing on patient history and behavior change. | The sentences exhibit a pattern of using 'what' as a question word to probe for specific information.","Some sentences are statements or commands, not questions, which may reflect different discourse functions. | The dataset may include multiple speakers or contexts, mixing therapeutic and administrative language.","Outlier sentences include scheduling, affirmations, and narrative statements that do not fit the question pattern. | The behavioral function may be inferred but is not explicitly labeled in the data.",4,0.74,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QUO_32508,QUO,True,32508,17,1.0,1.0506935,behavioral_function,open_exploration,开放式经历与观点探索,open_exploration,开放式经历与观点探索,assigned_behavior_component,therapeutic_questioning,"The sentences are predominantly open-ended questions used in a therapeutic or counseling context to elicit personal information, reflections, or behavioral patterns from a client.","The primary behavioral function is to gather information and encourage self-disclosure, typical of clinical interviews or motivational interviewing.",s001: good what would you say is your biggest challenge for keeping it well controlled || s005: and what do you like to do for fun?,The sentences could be from a structured interview protocol for substance use or mental health assessment. | They might represent a coaching or motivational interviewing session focused on behavior change.,"Some sentences (s012, s018) are less typical of therapeutic discourse, possibly from different contexts. | The set includes both formal and informal language, suggesting multiple speakers or settings.",The analysis is based solely on text without prosodic or contextual cues. | The sample may include sentences from different stages of an interview.,4,0.96,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QUO_12544,QUO,True,12544,18,1.0,1.0363835,linguistic_structure,,,wh_question_disfluency,WH 问句与不流利结构,assigned_nonbehavior_component,wh-word repetitions and false starts,"The sentences frequently contain repeated wh-words (e.g., 'what what', 'why why', 'how how') and false starts or self-corrections, suggesting a pattern of disfluent questioning or exploratory speech.",The available sentences do not support a stable behavioral-function interpretation.,s004: what what's what kind of drinks do you have what do you drink || s012: Emily why why did you get your lip pierced,"The sentences may be transcriptions of spontaneous speech with disfluencies, reflecting natural conversational repair. | The pattern could be an artifact of transcription where repeated words are captured verbatim.","The dataset may consist of clinical or counseling interviews where questions are rephrased for clarity. | Some sentences (e.g., s008, s017) are short and lack obvious repetitions, but still fit the overall pattern of informal questioning.","The pattern is primarily structural and does not capture semantic or functional consistency. | Some sentences (e.g., s031, s038) contain repetitions but are not questions, slightly broadening the pattern.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QUO_14833,QUO,True,14833,19,1.0,0.9815065,linguistic_structure,,,what_question_template,what 问句模板,assigned_nonbehavior_component,what_do_you_questions,"The majority of sentences are questions beginning with 'what do you' or 'what does', often with discourse markers like 'so', 'and', 'okay', or 'um'. They are typically open-ended questions asking for opinions, thoughts, or actions.","The sentences function as therapeutic or conversational prompts to elicit client responses, such as asking for opinions, feelings, or plans.",s003: What do you think? || s012: so what do you think,"The sentences are all questions, but the pattern is simply interrogative form without a specific lexical template. | The sentences are from a therapeutic context, focusing on client introspection and goal-setting. | The pattern is a surface artifact of transcription, where many questions begin with discourse markers like 'so' or 'okay'.","Some sentences (e.g., s034, s039, s041) use 'what does' instead of 'what do you', slightly breaking the lexical pattern. | The dataset may be from a single domain (therapy), limiting generalizability. | Incomplete sentences (e.g., s006, s007) may be transcription artifacts.","The pattern is primarily lexical and syntactic; behavioral function is inferred but not directly observed. | Some sentences are fragments or have false starts, making pattern identification less precise.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
