item_id,label,is_leaf_label,latent_idx,rank_within_label,inclusion_frequency,abs_cohens_d,evidence_class,behavior_component_id,behavior_component,representation_component_id,representation_component,grouping_status,short_name,primary_explanation,candidate_behavioral_explanation,representative_evidence,alternative_explanations,possible_confounds,limitations,card_confidence,model_reported_support_fraction,coding_provenance,grouping_provenance
QUC_12555,QUC,True,12555,8,1.0,0.8464623,linguistic_structure,,,auxiliary_yes_no_form,助动词前置的是非问句,assigned_nonbehavior_component,do_you_questions,"The majority of sentences are questions beginning with 'do you' (or 'do' followed by a pronoun), often preceded by discourse markers like 'so', 'okay', 'and', or 'then'. These are typically yes/no questions about personal experiences, opinions, or actions, common in counseling or medical interviews.","The sentences function as probing questions to gather information about the addressee's behaviors, beliefs, or experiences, typical of a therapeutic or medical assessment context.",s005: And if Oscar's that important to you then do you put Oscar higher than your baby? || s032: so do you drink alcohol,"The pattern could be a discourse function of information gathering in a clinical interview, with 'do you' questions serving as probes. | Alternatively, the pattern might reflect a specific annotation bias where transcribers consistently marked questions with 'do you' regardless of context.","Some sentences (e.g., s018, s045, s049, s050) are not questions or are garbled, possibly due to transcription errors or mixed data sources. | The presence of discourse markers like 'so', 'okay', 'and' may be artifacts of conversational style rather than part of the stable pattern.",The analysis is based solely on surface form; deeper pragmatic functions may vary across sentences. | Outliers may indicate that the pattern is not perfectly stable across the entire set.,4,0.92,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QUC_9827,QUC,True,9827,9,1.0,0.82100964,unclear_or_mixed,,,mixed_question_formats,混合问句格式,assigned_nonbehavior_component,question_formats_varied,"The sentences are predominantly questions, but they vary widely in syntactic form (yes/no, wh-, tag, embedded), discourse markers (okay, um, so), and topic (health, habits, preferences). No single stable pattern covers a majority beyond being interrogative.",The available sentences do not support a stable behavioral-function interpretation.,s001: okay so is there anything else that you like about it || s010: Can't you understand that you are putting your body at great harm by continuing to smoke,"The sentences are all questions used in a counseling or medical interview context, with many checking understanding or readiness to change. | The sentences share a pattern of hedging (okay, um, so) and indirectness, softening the interrogative force. | The sentences are diverse in topic but consistently use question forms, possibly reflecting a data collection artifact from a question-answering dataset.","The set includes one statement (s035) that is not a question, breaking the interrogative pattern. | Many sentences contain transcription artifacts like 'um', 'okay', and repetitions that may obscure underlying structure. | The topics range widely (smoking, drinking, exercise, mental health), making a unified topic interpretation difficult.",The analysis is based solely on surface form; deeper pragmatic functions may be more consistent but are not directly observable. | The sample size is large but the pattern is too broad to be informative. | No behavioral function can be reliably assigned due to the diversity of question types and contexts.,2,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QUC_12340,QUC,True,12340,11,1.0,0.79307485,linguistic_structure,,,auxiliary_yes_no_form,助动词前置的是非问句,assigned_nonbehavior_component,do_you_questions,"All sentences begin with 'do you' and are questions, forming a stable linguistic pattern of interrogative structures used to ask about personal experiences, opinions, or actions.","The sentences function as interview or clinical assessment questions, eliciting information about the addressee's thoughts, feelings, behaviors, or medical history.",s001: do you think that this will be helpful I'm black Franny || s008: do you drink alcohol,"The sentences are all questions but vary in topic, suggesting a mixed topical pattern. | The sentences may reflect a specific discourse context such as therapy or medical intake, but this is not directly observable from the text alone.","The pattern may be an artifact of data collection focusing on question-answer pairs. | Some sentences contain transcription errors or incomplete phrases (e.g., s004, s048) that do not affect the initial 'do you' pattern.",The behavioral function is inferred but not explicitly confirmed by context. | The pattern is purely structural and does not capture semantic or pragmatic variation.,5,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QUC_11660,QUC,True,11660,12,1.0,0.79158324,linguistic_structure,,,,,nonbehavior_isolated_or_unresolved,wh_questions_with_would,"The majority of sentences are wh-questions (what, how, where, when, why) that use the modal 'would' to ask about preferences, hypothetical actions, or opinions. This pattern is consistent across diverse topics and contexts.","The sentences function as probing questions, likely from a counselor or interviewer, aimed at eliciting the respondent's thoughts, feelings, or plans regarding behavior change or personal goals.",s002: What would you say? || s017: what would you like to talk about,"The sentences are all questions, but some use 'would' while others use other modals or tenses, suggesting a broader pattern of interrogative forms. | The sentences may reflect a therapeutic or coaching discourse where the speaker asks open-ended questions to explore the client's perspective.","The dataset may be drawn from a specific domain (e.g., counseling, health coaching) that naturally uses many 'would' questions. | Transcription artifacts or incomplete sentences may obscure the pattern.","Outliers include statements, non-'would' questions, and fragments that do not fit the primary pattern. | The pattern is structural and does not capture the full functional diversity of the sentences.",4,0.84,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QUC_736,QUC,True,736,14,1.0,0.76994026,unclear_or_mixed,,,mixed_question_formats,混合问句格式,assigned_nonbehavior_component,mixed_questions_and_statements,"The sentences are a mix of questions (especially 'did you' questions) and statements, with no single stable pattern covering a majority. Many sentences are questions about personal experiences or medical history, but others are statements or fragments.",The available sentences do not support a stable behavioral-function interpretation.,s013: did you have a sense when you came in || s014: did you have an idea of what you thought your number might be,"The sentences are from a medical or therapeutic interview, with questions about health behaviors and statements about experiences. | The sentences are from a conversation about food and medication, with some questions and some statements.","The sentences may be from different speakers or contexts, leading to mixed patterns. | Transcription errors or disfluencies may obscure patterns.",No single pattern covers a majority of sentences. | The set includes both questions and statements without a clear dominant type.,2,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QUC_20463,QUC,True,20463,15,1.0,0.76846135,linguistic_structure,,,auxiliary_yes_no_form,助动词前置的是非问句,assigned_nonbehavior_component,are_you_questions,"The majority of sentences are questions beginning with 'are you' or 'are you' variants (e.g., 'are you', 'are we', 'aren't you'), often used to inquire about personal states, actions, or preferences. The pattern is a recurring interrogative structure with second-person subject.","The sentences function as direct questions seeking information about the addressee's current state, past behavior, or preferences, typical of intake interviews or counseling contexts.",s001: are you picking up for yourself today or for somebody else || s010: are you on drugs again,"The sentences may be part of a structured interview or questionnaire about health behaviors (e.g., diet, smoking, medication adherence). | The sentences could reflect a therapeutic or counseling discourse where the speaker probes the client's feelings and actions.","Some sentences include discourse markers like 'okay', 'so', 'yeah' that may indicate conversational context rather than a fixed template. | A few sentences (e.g., s029, s036) are incomplete or fragmented, possibly due to transcription errors.","The pattern is primarily structural; behavioral function is inferred but not directly evidenced. | Some sentences (e.g., s024, s038) contain multiple clauses that deviate from the simple 'are you' question form.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QUC_16969,QUC,True,16969,17,1.0,0.750952,linguistic_structure,,,auxiliary_yes_no_form,助动词前置的是非问句,assigned_nonbehavior_component,do_you_questions,"The majority of sentences are questions beginning with 'do you', often used in clinical or counseling contexts to ask about behaviors, beliefs, or experiences.","The sentences function as interview or assessment questions, likely from a healthcare or therapy setting, probing habits, opinions, and personal history.",s030: do you drink alcohol || s034: do you have any questions,"The sentences could be part of a structured interview or questionnaire about health behaviors, with 'do you' as a standard prompt. | The pattern might reflect a transcription artifact where only questions starting with 'do you' were selected, but the variety of topics suggests genuine diversity.","Some sentences contain transcription errors or disfluencies (e.g., 'veterinarians in' in s006) that obscure the pattern. | A few sentences (e.g., s038) are not questions but still start with 'do you', indicating a conditional or imperative use.",The analysis is based solely on the provided sentences without context of the full conversation. | The pattern is robust but the behavioral function is inferred from content; the exact setting is unknown.,5,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QUC_2504,QUC,True,2504,21,0.96,0.6742597,linguistic_structure,,,auxiliary_yes_no_form,助动词前置的是非问句,assigned_nonbehavior_component,yes/no questions with auxiliary fronting,"The majority of sentences are yes/no questions formed by fronting an auxiliary verb (Are, Is, Do, Does, Did, Can, Could, Were) before the subject, often in a healthcare or counseling context.","The sentences function as diagnostic or information-gathering questions, typical of medical or therapeutic interviews.",s001: Are you quoting the Smiths? || s016: Do you have any medical problems at all or diabetes high blood pressure,"The sentences are all questions, but some are wh-questions (How, Did) and some are yes/no questions. | The sentences are from a medical or counseling dialogue, focusing on patient habits and symptoms. | The sentences exhibit a mix of auxiliary verbs (are, is, do, does, did, can, could, were) with no single dominant auxiliary.","The dataset may be extracted from a specific domain (e.g., healthcare) which biases the question types. | Transcription artifacts (e.g., fragments, repetitions) may obscure the underlying pattern. | Some sentences are incomplete or have unusual word order (e.g., s031, s033).","Four sentences (s024, s025, s031, s033) do not fit the yes/no question pattern. | The pattern is broad (any auxiliary-fronted yes/no question) and may not be distinctive. | The behavioral function is inferred from context but not directly observable from the sentences alone.",4,0.92,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QUC_12676,QUC,True,12676,33,0.88,0.5917836,linguistic_structure,,,auxiliary_yes_no_form,助动词前置的是非问句,assigned_nonbehavior_component,do_you_questions,"The majority of sentences are questions beginning with 'do you', often in a clinical or counseling context, asking about behaviors, feelings, or experiences.","The sentences function as diagnostic or therapeutic questions, likely from a healthcare provider assessing a patient's alcohol use, mental health, or lifestyle.",s029: do you drink alcohol || s035: do you have any questions,"The sentences are from a clinical interview about substance use and mental health, with some outliers being patient responses or off-topic remarks. | The pattern is a mix of assessment questions and conversational fragments, possibly from a transcript of a motivational interviewing session.","Transcription errors or disfluencies may obscure the pattern in some sentences. | The dataset may include both clinician and patient speech, mixing question and answer formats.",Outliers include declarative statements and non-'do you' questions that do not fit the primary pattern. | The behavioral function is inferred but not explicitly confirmed by context.,4,0.84,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QUC_29947,QUC,True,29947,34,0.87,0.58624214,linguistic_structure,,,quantitative_how_form,时长与数量问句,assigned_nonbehavior_component,how_long_questions,"The majority of sentences are questions about duration, frequency, or time intervals, typically starting with 'how long' or 'how many' and often using present perfect or past tense. The pattern is a recurring interrogative structure probing temporal aspects of experiences or behaviors.","The sentences function as requests for temporal information, likely in a clinical or counseling context (e.g., assessing smoking, drinking, exercise, or symptoms). They are probing questions aimed at gathering quantitative time-related data.",s004: okay and how long have you been smoking? || s014: how long have you been married for,"The sentences could be interpreted as a mix of clinical assessment questions and conversational fillers, but the dominant pattern remains temporal questions. | Some sentences (e.g., s036-s041) use 'how many' or 'how often' instead of 'how long', but still fit the temporal information request pattern.","The dataset may be drawn from a specific domain (e.g., medical interviews) where temporal questions are common, biasing the pattern. | Transcription artifacts (e.g., incomplete sentences like s035 'how long has') may inflate the count of temporal questions.","A few sentences (s043, s044, s046, s048) are not questions and do not fit the primary pattern, but they are a small minority. | The pattern is broad; some sentences (e.g., s049 about depth) are only loosely temporal.",4,0.92,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QUC_18714,QUC,True,18714,40,0.85,0.5699347,linguistic_structure,,,scale_question_template,量表问句模板,assigned_nonbehavior_component,scale_question_template,"The sentences predominantly follow a template: a question asking the respondent to rate something on a numerical scale (e.g., 0-10, 1-10, 0-100), often with explicit anchors defining the endpoints. The pattern includes variations in the attribute being rated (confidence, readiness, importance, pain, etc.) and minor wording differences.","The sentences function as structured interview questions designed to elicit self-reported ratings on a scale, commonly used in clinical or counseling settings to assess motivation, readiness, or severity.",s002: could you say on a scale of zero to ten ten being really ready zero being not ready at all how ready would you be to do some counselling || s007: okay so how confident are you that you can make these changes on a scale of one to ten one being not confident at all and ten being the most confident you've ever felt,"The sentences are all questions, but the primary pattern is the scale template rather than just being interrogative. | The sentences could be seen as motivational interviewing techniques, but the scale template is more specific and stable. | Some sentences may be from a medical or therapeutic intake interview, but the scale template is the unifying feature.","Transcription errors or disfluencies (e.g., s019, s020, s022) may obscure the pattern. | Some sentences have missing or reversed anchors (e.g., s015) which deviate from the typical format. | The scale range varies (0-10, 1-10, 0-100) but the template remains consistent.","A few sentences (s015, s019, s020, s022, s042) do not fit the primary pattern due to semantic or surface anomalies. | The pattern is primarily structural; behavioral function is inferred but not directly observed.",4,0.9,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QUC_32565,QUC,True,32565,41,0.79,0.56575936,linguistic_structure,,,scale_question_template,量表问句模板,assigned_nonbehavior_component,scale_question_template,"The sentences predominantly follow a template: a discourse marker (e.g., 'so', 'okay', 'and') followed by a phrase like 'on a scale of X to Y' (where X and Y are numbers, often 0 and 10, 1 and 10, or 0 and 100), optionally with an anchor description (e.g., 'zero being not important and ten being very important'), and then a question about importance, confidence, readiness, or pain. This pattern covers the majority of sentences.","The sentences function as requests for a self-report rating on a numerical scale, typically used in motivational interviewing or clinical assessment to gauge a patient's importance, confidence, readiness, or pain level.",s004: so let me ask you on a scale of zero to ten zero being not confident at all and ten being 100% confident how confident are you that you will be able to stay consistent with this new exercise regime || s006: okay so can I ask you on a scale of zero to ten now that you're considering about making a change zero being not important whatsoever and ten being super uber important how important is it for you to make this change,"The sentences could be interpreted as a behavioral function of eliciting a self-assessment for behavior change, common in motivational interviewing. | Alternatively, they might be seen as a surface artifact of a data collection protocol where interviewers use a fixed scale question template.","Some sentences have missing numbers (e.g., s012, s018, s022, s033, s037) or vary the scale endpoints (e.g., s014 uses 0 to 100), but the core template remains. | A few sentences (e.g., s044, s048) are less clear but still fit the scale question pattern.","The analysis does not capture variations in the exact wording of anchors or the specific question asked. | Some sentences (e.g., s005, s044) are fragmentary but still fit the overall pattern.",5,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QUC_2416,QUC,True,2416,42,0.83,0.5647985,linguistic_structure,,,scale_question_template,量表问句模板,assigned_nonbehavior_component,scale_question_template,"The sentences predominantly follow a template: a question asking the respondent to rate something on a numerical scale (e.g., 1-10, 0-10), often with anchors describing the endpoints. The pattern includes phrases like 'on a scale from X to Y' and asks about confidence, importance, readiness, or other subjective states.","The sentences function as requests for self-assessment or rating, typically used in motivational interviewing or clinical settings to gauge a patient's confidence, importance, or readiness to change.",s002: and on a scale from zero to 100 100 how confident are you in making this change || s017: okay so how confident are you that you can make these changes on a scale of one to ten one being not confident at all and ten being the most confident you've ever felt,"The sentences are all questions, but the scale template is the dominant pattern. | The sentences could be seen as behavioral interventions (motivational interviewing), but the linguistic template is more consistent.","Some sentences have incomplete or garbled scale anchors (e.g., s003, s022), possibly due to transcription errors. | The scale ranges vary (0-10, 1-10, 0-100), but the structure remains similar.","Two sentences (s026, s034) do not follow the scale question pattern, indicating the pattern is not universal. | The behavioral function is inferred from context but not explicitly stated in the sentences.",4,0.96,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QUC_19364,QUC,True,19364,43,0.82,0.56133574,linguistic_structure,,,auxiliary_yes_no_form,助动词前置的是非问句,assigned_nonbehavior_component,Have you ever/Have you been questions,"The majority of sentences are questions beginning with 'Have you' (e.g., 'Have you ever experienced withdrawals...', 'Have you used them in the past'), often used in medical or counseling contexts to inquire about patient history, symptoms, or behaviors.","The sentences function as screening or assessment questions, likely from a clinical or diagnostic interview, aimed at gathering information about health-related behaviors, symptoms, or experiences.",s001: Have you ever experienced withdrawals when you've stopped drinking we experienced severe shakes use weightier trembling hearts beating really fast || s005: Have you ever used any prescription medications they weren't prescribed for you or in a way that wasn't prescribed?,"The sentences could be part of a structured clinical interview for substance use or mental health assessment, given the prevalence of questions about drinking, medications, and symptoms. | Alternatively, the pattern might reflect a general health screening questionnaire covering various medical and lifestyle topics. | Another possibility is that the sentences are from a conversational agent or chatbot designed to ask health-related questions.","Some sentences are incomplete or contain transcription errors (e.g., s013, s014, s016, s020, s022, s023, s042, s043) which may obscure the pattern. | The presence of non-question sentences (s009, s015, s025, s026, s029) suggests the data may include mixed dialogue turns, not all of which follow the pattern.","The analysis is based solely on surface linguistic form; without context, the behavioral function is inferred but not confirmed. | Some sentences are ambiguous or contain multiple clauses, making it difficult to determine if they are all genuine questions.",4,0.9,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QUC_8861,QUC,True,8861,49,0.74,0.5455025,linguistic_structure,,,quantitative_how_form,时长与数量问句,assigned_nonbehavior_component,how_much_questions,"The majority of sentences are questions beginning with 'how much' or 'how many', inquiring about quantities, frequencies, or degrees of behaviors such as drinking, smoking, eating, or spending.","The sentences function as requests for information, often in a health or lifestyle counseling context, aiming to elicit specific numerical or scaled responses.",s001: and I'm curious as to how much time did you spend walking your dog in nature || s004: and how much are you drinking on the days that you're... on the days that you drink?,"The sentences are part of a structured interview or questionnaire about health behaviors, with a focus on substance use and diet. | The pattern reflects a therapeutic or coaching dialogue where the speaker probes for specific behavioral metrics.","Some sentences (e.g., s020, s025, s033) are not direct questions but contain 'how much' in a reflective or affirming context, which may indicate a mix of discourse functions. | The dataset may be drawn from multiple conversations, leading to slight variations in phrasing.","The analysis does not account for the full conversational context, which could clarify the function of each sentence. | Some sentences are fragments or incomplete, making interpretation ambiguous.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
GI_16345,GI,True,16345,1,0.99,0.6174774,topic,,,medication_treatment_topic,药物与治疗主题,assigned_nonbehavior_component,medication_health_discourse,"The sentences predominantly discuss medications, health conditions, and lifestyle factors (e.g., alcohol, smoking, exercise) in a conversational or explanatory tone, often involving a healthcare provider or patient interaction.",The available sentences do not support a stable behavioral-function interpretation.,s001: he's right this medicine is designed to help lower your cholesterol and that means that it will help lower your risk of having a heart attack or a stroke || s002: yeah I'm the pharmacist on duty citalopram okay it's an antidepressant and it comes in   and  milligram strength it's excreted in the urine and it has a half-life of about  hours for side effects there are sexual side effects heart side effects and stomachs side effects,"The sentences may represent a corpus of healthcare consultations, with a mix of provider explanations and patient responses. | The pattern could be a collection of advice or information-giving utterances about health behaviors and medications.","The sentences vary in speaker role (provider vs. patient) and discourse function (question, statement, advice), making a single behavioral function hard to isolate. | Some sentences are incomplete or truncated, potentially obscuring the intended function.","The analysis is based solely on text without speaker labels or context, limiting functional interpretation. | The set includes diverse topics (medications, alcohol, smoking, exercise) under a broad health umbrella, but no single sub-topic dominates.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
GI_8294,GI,True,8294,2,0.97,0.54489267,topic,,,medication_treatment_topic,药物与治疗主题,assigned_nonbehavior_component,medication_discourse,"The sentences predominantly involve discussions about medications, including their names, uses, side effects, dosing instructions, and patient concerns, often in a clinical or counseling context.","The sentences appear to function as medication counseling or education, with healthcare providers explaining medication details, addressing patient concerns, and providing instructions.",s001: yeah I'm the pharmacist on duty citalopram okay it's an antidepressant and it comes in   and  milligram strength it's excreted in the urine and it has a half-life of about  hours for side effects there are sexual side effects heart side effects and stomachs side effects || s007: okay okay so this medication is for your cholesterol,"The sentences may represent a mix of patient-provider interactions, including questions, instructions, and clarifications about medications. | Some sentences could be part of a medication reconciliation or adherence counseling session.","The dataset may be drawn from a specific clinical domain (e.g., pharmacy, primary care) which biases the topic. | Transcription artifacts or anonymization may obscure some context.","The primary interpretation is broad (topic-based) and does not capture finer-grained discourse functions. | Some sentences (e.g., s005, s012) are more general statements about medications but still fit the topic.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
GI_26879,GI,True,26879,3,0.98,0.53894544,topic,,,health_risk_vitals_topic,健康风险与指标主题,assigned_nonbehavior_component,health_risk_advice,"The majority of sentences discuss health risks, benefits, or advice related to behaviors such as smoking, exercise, diet, and medication, often citing research or statistics.","The sentences function as informational or advisory statements, likely from a healthcare context, aimed at educating or persuading about health behaviors.","s003: because smoking is a major risk factor for DVT even if you even if we treat you now if you don't quit smoking I'm afraid the blood clots will return again || s021: Okay well smoking really is really bad for you, you know it causes things like lung cancer, emphysema, heart disease.","The sentences may be from a corpus of doctor-patient conversations, with many sentences providing medical advice or information. | The pattern could be a mix of health-related statements and conversational fillers, with no single dominant topic.","Some sentences are incomplete or contain transcription errors (e.g., s001, s009, s019). | A few sentences are unrelated to health (e.g., s012, s050).","The outlier sentences (s005, s010, s012, s014, s015, s047, s050) do not fit the health topic pattern. | The pattern is broad and may include multiple sub-topics within health.",3,0.86,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
GI_26236,GI,True,26236,6,0.93,0.5108132,topic,,,health_risk_vitals_topic,健康风险与指标主题,assigned_nonbehavior_component,cholesterol_and_blood_pressure_discourse,"The sentences predominantly discuss cholesterol and blood pressure management, often in a clinical or counseling context, using discourse markers like 'okay' and 'so' to structure explanations or instructions.",The available sentences do not support a stable behavioral-function interpretation.,s001: okay okay so this medication is for your cholesterol || s002: he's right this medicine is designed to help lower your cholesterol and that means that it will help lower your risk of having a heart attack or a stroke,"The sentences may reflect a clinical counseling or patient education discourse, with frequent use of 'okay' and 'so' as discourse markers. | The sentences could be part of a medical interview or health coaching session, focusing on medication adherence and lifestyle changes.","The dataset may be drawn from multiple conversations or sources, leading to varied topics like cholesterol, blood pressure, and general health risks. | Some sentences appear to be incomplete or contain transcription errors, which may obscure the intended pattern.","The primary interpretation is broad (topic-based) and does not capture subtle differences in discourse function or linguistic structure. | There is no clear behavioral function that applies to all sentences; some are questions, some are statements, some are instructions.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
GI_17827,GI,True,17827,7,1.0,0.5105669,topic,,,general_health_behavior_topic,一般健康行为主题,assigned_nonbehavior_component,health_discourse_mixed,"The sentences predominantly revolve around health-related topics such as cholesterol, blood sugar, weight, medication, and lifestyle advice, often in a conversational or educational tone. However, the set is heterogeneous, mixing explanations, questions, personal anecdotes, and advice without a single stable pattern.",The available sentences do not support a stable behavioral-function interpretation.,"s007: your ac it measures the amount of sugar that's been on your hemoglobin in the last three months to determine how well you've been controlling your blood sugar || s015: Okay well smoking really is really bad for you, you know it causes things like lung cancer, emphysema, heart disease.","The sentences might be from a medical consultation transcript, with a mix of doctor explanations and patient responses. | The set could represent a collection of health-related questions and answers from an online forum or educational material. | Some sentences may be from a conversation about diet and nutrition, while others are about medication management.","The sentences are likely extracted from different parts of a longer conversation, leading to varied topics. | Transcription errors or incomplete sentences (e.g., s021) obscure the pattern. | The presence of personal anecdotes (s006, s013) may reflect patient speech, not a single discourse function.",The set is too diverse to identify a single stable pattern beyond the broad health topic. | Outliers indicate that not all sentences fit the health education or advice pattern. | The lack of consistent discourse markers or syntactic structures prevents a more specific interpretation.,2,0.86,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
GI_16515,GI,True,16515,8,0.98,0.50999165,topic,,,health_risk_vitals_topic,健康风险与指标主题,assigned_nonbehavior_component,healthcare_discourse_quantities,"The sentences predominantly occur in healthcare or counseling contexts, where a speaker provides numerical information (e.g., calories, tries, ounces, blood pressure, A1C, insulin units) or uses scales (0-10) to assess readiness or importance. Many sentences include phrases like 'about X', 'around X', or 'on a scale from 0 to 10'.","The sentences serve to inform, educate, or assess patients/clients about health-related metrics, risks, or behaviors, often using numbers to quantify advice or progress.",s001: did you know that a glass of orange juice has almost as many calories as a can of cola || s010: It measures the amount of sugar that's been on your hemoglobin in the last three months do determine how well you've been controlling your blood sugar.,"The sentences might be from a corpus of transcribed medical consultations, explaining the prevalence of numbers and health topics. | The pattern could be a mix of educational (e.g., nutrition facts) and motivational interviewing (e.g., readiness scales) discourse.","Some sentences (e.g., s043, s044) are less clearly health-related but still fit a counseling context. | The presence of numbers might be an artifact of the transcription process rather than a genuine topic pattern.","The analysis is based solely on text content without speaker or context metadata. | Some sentences are incomplete or contain placeholders (e.g., s003, s020), which may affect interpretation.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
GI_21634,GI,True,21634,9,0.92,0.5097505,topic,,,medication_treatment_topic,药物与治疗主题,assigned_nonbehavior_component,medication_discourse,"The sentences predominantly involve discussions about medications, including their names, usage instructions, side effects, and patient history, often in a clinical or counseling context.",The available sentences do not support a stable behavioral-function interpretation.,s003: okay well you're going to take one tablet of cholesteryl sent in twenty one time a day by mouth and you can take that with or without food || s005: okay so I see that you're taking simvastatin amlodipine and sertraline,"The sentences may represent a mix of patient education and medication reconciliation dialogues. | Some sentences focus on side effects and risks, suggesting a risk communication pattern.","Transcription errors (e.g., 'gem fib Raziel' for gemfibrozil) may obscure patterns. | The set includes both statements and questions, mixing discourse functions.","One outlier (s020) does not mention medication, but the majority strongly supports the medication topic. | The pattern is broad and may not capture finer sub-topics.",4,0.98,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
GI_9893,GI,True,9893,10,0.94,0.49422485,topic,,,diet_weight_activity_topic,饮食、体重与活动主题,assigned_nonbehavior_component,health_diet_exercise_discourse,"The sentences predominantly involve discussions about health, diet, exercise, and lifestyle changes, often with references to specific diets (e.g., South Beach), smoking, alcohol, weight, and medical conditions. The discourse is conversational, with frequent hedges, approximations, and references to past conversations or personal experiences.","The sentences appear to be from a counseling or coaching session (e.g., dietitian, therapist, or health coach) where the speaker is discussing health behaviors, giving advice, and recalling patient history. The function includes information gathering, reflection, and suggestion.",s004: there are there's a couple out there one called protein power and but a lot of my patients have had a lot of luck with South Beach diet || s005: right okay so one of the great things about South Beach is I think it's for $7.99 a month or something like that you can get tied in and have your own registered dietician,"The sentences may be from a medical or therapeutic interview, with a focus on patient history and lifestyle advice. | The pattern could reflect a coaching session for behavior change, with frequent use of approximations and references to past discussions.","The sentences are from multiple speakers (e.g., patient and provider), making it hard to isolate a single discourse function. | Some sentences (e.g., s006, s022, s047) are more tangential or unclear, but still fit the general health/lifestyle topic.","The analysis is based on text only, without prosodic or contextual cues. | The sample IDs are not ordered, so conversational flow is not fully captured.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
GI_24876,GI,True,24876,11,0.92,0.49279922,topic,,,medication_treatment_topic,药物与治疗主题,assigned_nonbehavior_component,healthcare_discourse_medication_smoking,"The sentences predominantly involve healthcare-related discussions, focusing on medications, smoking risks, and patient advice, often using explanatory and directive language.",The available sentences do not support a stable behavioral-function interpretation.,s001: so the name of this medication is gem fib Raziel it's the generic for low pay || s007: because smoking is a major risk factor for DVT even if you even if we treat you now if you don't quit smoking I'm afraid the blood clots will return again,The sentences may reflect a clinical consultation transcript with a mix of patient education and history-taking. | The pattern could be a collection of medication-related instructions and warnings about smoking.,"Transcription errors or typos (e.g., 'gem fib Raziel' for gemfibrozil) may obscure patterns. | Some sentences are fragments or questions that deviate from the dominant explanatory style.","The set includes diverse topics (medications, smoking, diet, alcohol) making a single pattern less precise. | Outliers include questions about lifestyle that are not directly medication or smoking advice.",3,0.86,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
GI_18490,GI,True,18490,13,0.76,0.47511685,topic,,,diet_weight_activity_topic,饮食、体重与活动主题,assigned_nonbehavior_component,weight_health_discourse,"The sentences predominantly discuss weight, obesity, diabetes, and related health risks, often in the context of advice, information, or patient-provider dialogue about lifestyle changes such as diet and exercise.","The sentences appear to function as a health counseling or educational discourse, where a provider informs, advises, or motivates a patient about weight management and its impact on conditions like diabetes and hypertension.","s001: overall, obesity can lead to many chronic conditions || s003: if you loss weight, it will lessen the risk of getting these diseases","The sentences may reflect a motivational interviewing style, where the provider elicits patient concerns and reinforces change talk. | The pattern could be a collection of clinical notes or transcripts from a weight management or diabetes education session.","The dataset may include multiple speakers (provider and patient), making it difficult to isolate a single discourse function. | Some sentences are incomplete or contain transcription artifacts (e.g., repeated words, placeholders like 'UH' or 'pounds').","Two sentences (s049, s050) are unrelated to the health topic, suggesting possible topic shifts or noise. | The behavioral function is inferred but not explicitly marked; the sentences could also be from a scripted dialogue.",4,0.96,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
